Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
21-Jun-12,688.25,693.00,680.00,686.00,52844,36288749.75
22-Jun-12,681.85,692.90,675.25,688.35,52540,36014768.90
25-Jun-12,690.00,695.00,686.00,689.25,60527,41815975.40
26-Jun-12,776.00,776.00,681.00,687.35,55503,38169031.85
27-Jun-12,690.00,699.70,685.00,694.80,233837,162125597.30
28-Jun-12,696.30,707.00,688.10,701.30,181787,126772769.20
29-Jun-12,700.05,712.90,700.05,708.30,108741,76934716.40
02-Jul-12,710.00,748.50,704.00,734.35,289778,211226962.35
03-Jul-12,736.05,740.30,721.45,727.05,113599,82994496.35
04-Jul-12,730.00,744.45,727.60,731.00,279980,206113506.45
05-Jul-12,732.75,741.10,725.70,736.60,132163,97168650.75
06-Jul-12,735.70,738.90,717.15,721.90,137875,99916526.00
09-Jul-12,722.00,726.90,708.60,718.60,151480,108694984.00
10-Jul-12,716.20,731.00,716.20,721.50,59576,43135111.25
11-Jul-12,718.95,731.80,714.00,718.00,107074,77469594.25
12-Jul-12,702.00,719.00,702.00,710.75,104798,74545505.85
13-Jul-12,711.90,717.95,707.25,712.75,40069,28597062.65
16-Jul-12,713.00,722.45,702.10,706.45,71865,51289337.40
17-Jul-12,708.95,710.90,690.20,706.55,110321,77437160.25
18-Jul-12,708.85,712.65,697.30,708.75,70103,49497794.65
19-Jul-12,712.65,722.00,710.30,717.15,52167,37314076.40
20-Jul-12,720.10,725.00,707.60,713.10,91412,65247384.35
23-Jul-12,708.35,719.30,703.15,716.85,80024,57061104.25
24-Jul-12,718.10,721.90,708.00,717.90,49897,35639469.25
25-Jul-12,718.45,732.00,716.40,725.20,143586,104200492.45
26-Jul-12,725.20,728.75,712.05,715.95,134267,96547233.65
27-Jul-12,721.05,738.00,713.95,716.05,127245,92419606.65
30-Jul-12,705.00,724.50,705.00,712.85,62069,44375514.35
31-Jul-12,727.95,727.95,708.45,713.10,81835,58376300.45
01-Aug-12,711.00,729.95,711.00,727.95,97370,70697828.15
02-Aug-12,720.70,730.00,717.10,720.00,73696,53261444.80
03-Aug-12,735.00,772.60,721.00,761.60,1015859,770944639.45
06-Aug-12,772.25,772.25,748.15,750.90,224482,169552771.05
07-Aug-12,757.95,771.45,750.15,755.00,273270,207512277.35
08-Aug-12,754.95,766.55,753.70,759.90,133348,101476761.40
09-Aug-12,759.00,774.00,756.85,762.40,274093,209784994.85
10-Aug-12,771.20,805.80,769.50,799.80,1054625,833481739.40
13-Aug-12,806.00,819.90,799.00,817.35,495236,401421635.80
14-Aug-12,818.00,820.00,806.10,816.60,178734,145636914.30
16-Aug-12,814.65,848.00,814.65,845.45,490300,409658031.00
17-Aug-12,846.00,858.50,840.85,849.00,402668,342556481.35
21-Aug-12,847.85,871.50,844.05,869.00,328224,282985510.45
22-Aug-12,869.75,877.00,852.00,855.70,249190,215207664.20
23-Aug-12,864.30,870.00,850.70,865.65,211485,182542062.85
24-Aug-12,868.10,878.00,862.05,871.35,307303,267634803.40
27-Aug-12,874.20,886.40,866.45,875.10,371508,326080140.80
28-Aug-12,875.00,883.00,833.25,842.95,485432,414339345.80
29-Aug-12,864.45,864.45,832.60,834.90,171901,144779353.75
30-Aug-12,820.00,820.00,781.10,793.05,8936785,7084654303.05
31-Aug-12,791.10,807.00,782.60,798.60,1019683,814977644.80
03-Sep-12,802.80,815.90,802.00,810.55,607582,491539197.65
04-Sep-12,817.05,835.00,812.00,821.15,1246206,1023301105.00
05-Sep-12,821.00,838.95,815.00,831.90,1180148,977011999.55
06-Sep-12,835.00,846.20,829.45,838.20,1030899,865816835.70
07-Sep-12,843.90,861.00,843.10,858.85,913480,778771265.30
08-Sep-12,855.00,860.00,851.00,853.10,30606,26124149.90
10-Sep-12,857.95,888.00,857.05,880.05,1528576,1340823060.75
11-Sep-12,874.35,895.95,874.35,892.55,1024773,912425960.90
12-Sep-12,895.40,933.45,894.10,925.65,2044269,1876301043.45
13-Sep-12,917.05,932.15,911.35,914.00,968372,887739153.25
14-Sep-12,921.75,930.40,900.70,910.65,1119470,1025349333.50
17-Sep-12,919.90,919.90,887.00,903.50,1045009,937174306.00
18-Sep-12,915.85,927.00,895.20,901.35,884793,804444777.50
20-Sep-12,900.00,914.80,895.00,899.00,738331,667559395.25
21-Sep-12,903.30,918.15,902.95,913.35,476295,434235627.30
24-Sep-12,886.00,921.00,886.00,916.15,451034,413010179.15
25-Sep-12,920.05,944.00,915.00,927.50,957807,892569613.85
26-Sep-12,923.05,940.85,915.30,938.25,563848,526715621.00
27-Sep-12,939.00,959.50,939.00,952.15,1008719,959958928.95
28-Sep-12,956.95,980.00,956.95,972.05,816813,794850458.35
01-Oct-12,975.55,1042.95,975.50,1025.55,2618076,2665404359.50
03-Oct-12,1019.40,1028.00,990.65,994.20,1110717,1109109398.00
04-Oct-12,1000.00,1005.00,967.05,971.80,833967,817635730.20
05-Oct-12,979.80,979.80,943.00,946.80,421837,403068411.45
