Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
27-Oct-06,512,531.95,508,527.3,1545084,806547331.6
30-Oct-06,534,545,527.65,542.05,1618955,873912732.1
31-Oct-06,542.1,545.5,527,530.2,1103256,587907785.8
01-Nov-06,534.45,544.8,525,541.1,851787,458003282.1
02-Nov-06,539,554,539,548.2,788178,432147030.4
03-Nov-06,551,551,540.1,547.5,362495,198027837.2
06-Nov-06,541.55,549.5,541.5,543.7,621685,337624750
07-Nov-06,547,552,538,543.8,533420,292015854.4
08-Nov-06,541,546.9,535.1,543.65,409849,221354600.5
09-Nov-06,548.85,570.9,536.6,537.85,798720,431822770.3
10-Nov-06,540,546.95,535,544,395255,214282040.6
13-Nov-06,546,569.9,541.95,564,1152413,639839844.9
14-Nov-06,565.1,576.45,565.1,569.75,930293,530662387.1
15-Nov-06,573.9,582.85,565,578.65,755242,435932034.3
16-Nov-06,580,584,571.55,577.45,764936,441385430
17-Nov-06,581,586.4,575.05,580.85,751060,436731201.5
20-Nov-06,580,617.9,573.1,605,1672304,990507352.6
21-Nov-06,614,625.75,608,623.85,1394458,860968691.1
22-Nov-06,630,643.9,620,638.2,2429513,1546123182
23-Nov-06,642,647,618.45,622.05,1322036,828774826.5
24-Nov-06,622,628,612,616.65,996367,617435591.5
27-Nov-06,680,680,618.25,630.5,1406735,885691899
28-Nov-06,630,638,620,628,947472,597706604.6
29-Nov-06,628,631.8,619.3,621.35,712428,444497851.1
30-Nov-06,628,635,612.5,630.7,2177892,1365542902
01-Dec-06,636,645,631.1,633.3,647086,411207983
04-Dec-06,635,638.9,628.6,631.25,394535,250066752.7
05-Dec-06,633,643,625.8,639.3,1324858,839883546
06-Dec-06,644,651.9,630.5,647.35,1247912,799158247
07-Dec-06,653,653.9,633,637.9,1340925,860339780.7
08-Dec-06,641,643.9,630.5,634.4,550827,351327495.2
11-Dec-06,634.4,634.4,565.1,606.85,1483246,900474185.7
12-Dec-06,595.1,613,561.65,575.95,1834985,1089707669
13-Dec-06,608.85,608.85,556.35,598,1553513,908496660.1
14-Dec-06,607.9,617,601,610.4,1147720,699939635.2
15-Dec-06,619,622.75,609,615.95,1565028,964074903.6
18-Dec-06,619.05,622,597,619.25,782061,476494071
19-Dec-06,619.25,620,595,605.5,1201095,727686746.8
20-Dec-06,606,617.9,596,604.7,891321,543475465.5
21-Dec-06,605,616,588,611.75,1343935,812496711
22-Dec-06,613,620,605.05,614.9,521158,319291210.9
26-Dec-06,615.55,628.5,610,624.35,711298,442505926
27-Dec-06,625,646,624.95,631.3,648628,409755691.1
28-Dec-06,639.9,643.3,626.15,630.7,1273332,807721113
29-Dec-06,638.85,638.85,628,629.95,377337,238252847.5
02-Jan-07,624,636,624,634.35,277507,175717896.1
03-Jan-07,636,642,630.3,640.55,779817,496208341.7
04-Jan-07,644.95,645,631,637.7,817709,521561683.3
05-Jan-07,637.7,640,624,636.3,743475,473098542.7
08-Jan-07,636.3,636.3,619.05,622.1,973917,608871591.4
09-Jan-07,622,630,611.2,623.2,667977,417093930.7
10-Jan-07,624,625,606.35,613.65,912622,564546850.6
11-Jan-07,613.9,639,610.35,636.4,659993,412656514.1
12-Jan-07,645,668.8,638.1,663.8,1093924,714256907.2
15-Jan-07,675,695,660,661.45,521739,347586738.3
16-Jan-07,665.5,673.7,642.15,669.85,832783,551954329.6
17-Jan-07,669.7,675,663.15,668.1,373426,249638048.9
18-Jan-07,671.5,685,669,673.25,613420,415942991.4
19-Jan-07,683,690,667.05,685.05,469618,318910734.1
22-Jan-07,690,690,673,676.4,392722,266974329.6
23-Jan-07,678.9,702,678.9,689.9,1581757,1095919802
24-Jan-07,699.7,699.7,680.3,687.05,1006976,695011380.7
25-Jan-07,677.55,738,672.5,721.1,2567798,1816037004
29-Jan-07,718.9,718.9,691.2,713.25,526649,375566084.5
31-Jan-07,712.5,718.7,705,709.25,563888,401417310.9
01-Feb-07,718.9,734,703,731.55,630480,456008778.6
02-Feb-07,735,777.95,735,770.6,2485273,1897299697
05-Feb-07,777,797.3,766,781.15,1664268,1310413409
06-Feb-07,781.15,789,766.6,770.65,978165,761157551.3
07-Feb-07,773.5,781,767.2,772.95,656570,508904598.8
08-Feb-07,779,779,760,766.65,544241,417885811.2
09-Feb-07,768,772,748,752,504638,383504111.8
12-Feb-07,769,769,713.05,726.1,2381906,1778631022
13-Feb-07,724,767.85,708.1,740.35,1920085,1431346903
14-Feb-07,744.9,768.5,711.45,762.4,1120170,837340111.7
15-Feb-07,764.1,797,764.1,793.35,979275,769382430
19-Feb-07,799,811.8,793.15,799.95,946336,760869089.2
20-Feb-07,800,806.5,788,791.65,989314,790235184
21-Feb-07,793,821,791.9,807.6,1689247,1368808489
22-Feb-07,810,829,792.1,800.75,2923579,2380358109
23-Feb-07,800.7,808,746,755.95,2081751,1609398805
26-Feb-07,752,762.9,714.25,731.9,2761553,2032608268
27-Feb-07,739,748,718.15,723.2,1617692,1177631555
28-Feb-07,683.2,740,670,718.9,2962450,2112626485
01-Mar-07,740,740,700,728.95,1812606,1294844771
02-Mar-07,726,738.7,701,706.65,1533937,1111339600
05-Mar-07,697.8,701.95,672.15,686.7,2052486,1408326501
06-Mar-07,694.95,739,680.25,720.7,2205469,1555031375
07-Mar-07,728,737,701.65,722.8,1780187,1281536979
08-Mar-07,728,764,719.1,758.3,1213206,898061556.7
09-Mar-07,764,767,736.9,750.4,1470279,1105198696
12-Mar-07,755,779.6,751,769.4,1592375,1223760893
13-Mar-07,770,771,752.25,765.3,967655,738193868.4
14-Mar-07,720,751.2,702.65,729.9,1060728,783639245.1
15-Mar-07,740,749.8,723.2,728.05,776081,574274238.3
16-Mar-07,722,746,707,717.25,1753456,1263408143
19-Mar-07,729.9,736,720.1,733.65,802408,585106813.1
20-Mar-07,736,749,735,737.55,637725,473935637.5
21-Mar-07,744,768.9,732.2,761.6,1201187,898311637.4
22-Mar-07,769,784,765.1,780.4,1164129,906782281.1
23-Mar-07,780.8,795,780,784.2,1154843,909042707.3
26-Mar-07,778.2,789.6,628,770.7,1201022,933148128.4
28-Mar-07,772,772,753,757.7,1252552,953244760.5
29-Mar-07,748.9,780,743.65,763.5,1605580,1216836855
30-Mar-07,756,769,756,763.9,725221,554406077.8
02-Apr-07,750.65,750.65,723.8,728.95,996514,732894261.3
03-Apr-07,730,741.2,724.9,733.7,1021752,749280023.6
04-Apr-07,744.5,753.95,740.1,747.5,725826,543718320.8
05-Apr-07,739.9,754.9,739,746.05,540481,404817230.8
09-Apr-07,748.95,766,745.05,761.05,836158,635255016.9
10-Apr-07,762.05,767.9,759,765.6,612203,467436677.7
11-Apr-07,766,779.95,763,774.1,765442,592548131.3
12-Apr-07,773.7,774.9,760,769,759730,585486351.2
13-Apr-07,765,785.55,765,781.55,917220,714919811
16-Apr-07,783,805,783,802.4,986864,788217468
17-Apr-07,805,813.9,796.3,799.75,928370,747413302.7
18-Apr-07,797.9,821.8,797.9,814.75,826909,672991340.6
19-Apr-07,809.8,824,791.25,818.4,634572,514344556.1
20-Apr-07,821.3,848.75,821.3,845.65,908676,760373454.8
23-Apr-07,850.15,867.95,838,841.75,947545,807779983.6
24-Apr-07,840,882.05,835,873.3,1330519,1151321949
25-Apr-07,861.35,875,855.35,862.4,1229442,1063260156
26-Apr-07,870,879.4,855.1,863.2,2080756,1805298088
27-Apr-07,869.8,869.8,812.25,826.35,3599863,3028621987
30-Apr-07,822,832,800,811.35,3908049,3162838199
03-May-07,834,840,817,835.25,1242585,1035920220
04-May-07,843.9,844.5,812,816.2,1801855,1487818363
07-May-07,827,833,817,822.35,866763,713985791.9
08-May-07,825,830,809,815.15,1271532,1046451982
09-May-07,810.1,827.85,801,825.6,1368840,1114112742
10-May-07,830,834.5,814,818.95,816262,673411756.2
11-May-07,810,818.75,801.2,813.95,1503846,1220082084
14-May-07,819.8,830,815.95,824.5,903426,743954526.5
15-May-07,826,835.5,817,833.9,855837,710043645
16-May-07,836,850.8,834,848.25,666560,561267370.1
17-May-07,851.3,864,845,849.7,753035,644728443
18-May-07,848.85,857,837,852,560553,475525404.1
21-May-07,857,862,845.5,851.5,969042,830469234.9
22-May-07,850,863.4,842,859.3,1028393,875427373.4
23-May-07,859,867,847.5,850.2,1030466,883484900.3
24-May-07,849.9,854.9,832,837,990464,834158358.1
25-May-07,825,838,817.5,834.3,1450045,1205124177
28-May-07,846.4,846.4,825,828.45,436399,365069644.7
29-May-07,831,846.65,805.1,836.25,1495098,1235797576
30-May-07,831,836,827.3,832.2,927407,771167432.5
31-May-07,835,858,832,849.25,1564069,1320432072
01-Jun-07,848.75,854,835,841.3,559776,474262770.9
04-Jun-07,835.15,845,825.05,826.8,274577,228530718.1
05-Jun-07,825,842,814.3,837.4,353144,294479363.7
06-Jun-07,833.05,841.9,820.65,824.3,390553,324662204.9
07-Jun-07,820,839.9,818,821.3,626055,519155764
08-Jun-07,821.15,832.8,795,815.5,1390496,1133747725
11-Jun-07,825,829,806.25,811.3,662076,539935423.4
12-Jun-07,814,818.9,800,806.05,628821,506499976.6
13-Jun-07,805.9,809,790,798.45,1333226,1066563019
14-Jun-07,800,822.9,799,817.85,505851,411180637.3
15-Jun-07,820,828,809,812.9,308566,252659685
18-Jun-07,818,824,805.05,808.9,507368,411202767.9
19-Jun-07,808,816.7,804.35,811.85,876385,710035492.8
20-Jun-07,835,835,814,824.95,1593072,1313397878
21-Jun-07,824,828.9,814.1,816.3,921824,756249389.1
22-Jun-07,827,830,814,825.5,517072,425763535.3
25-Jun-07,824,835,821,832.2,2047407,1700118189
26-Jun-07,835,855,832,852.8,1061472,899225076.1
27-Jun-07,855,858.9,833.2,838.45,495657,418540938.7
28-Jun-07,845,853,835.5,848.75,906759,765033427.6
29-Jun-07,848.7,848.7,830.5,835.95,680256,570352046.9
02-Jul-07,840,846.9,834.3,837,642821,539458781.1
03-Jul-07,838,877.4,837.05,866.6,1511355,1304536778
04-Jul-07,878.9,882.4,857,860.3,791973,688958292.9
05-Jul-07,870,870,842.6,852.75,944387,804130304.6
06-Jul-07,845.35,880.1,845.35,866.25,1312609,1140686246
09-Jul-07,860.05,889.9,860.05,883.55,879119,771686848.7
10-Jul-07,889.7,893.8,861.55,872.05,765405,674311235.7
11-Jul-07,872.05,881,864.5,874.3,389657,341253036
12-Jul-07,887,897.85,873.9,880.75,1150270,1017320403
13-Jul-07,879.8,894.5,874.6,882.95,1081038,958519301.5
16-Jul-07,881,892,875.1,878.65,432355,380596455.4
17-Jul-07,880,886.9,861.1,864.65,586679,513889848.1
18-Jul-07,862,895.5,860,884.7,567835,494691277.1
19-Jul-07,890,900,885,896.5,1281138,1144995940
20-Jul-07,905,942.9,903,923.85,2338495,2175502066
23-Jul-07,917.9,948.9,917.9,941,719122,672160955.9
24-Jul-07,945.15,956,927,932.55,878785,826888324.1
25-Jul-07,922.1,955,922.1,946.9,1199563,1125907358
26-Jul-07,959,959,913.05,925.65,2304442,2142899175
27-Jul-07,909,910,888,892.5,1134924,1020592417
30-Jul-07,886,901.9,865,885.6,1330142,1183845680
31-Jul-07,895,905,874.6,901.1,1083129,966133739.2
01-Aug-07,890,890,851.15,862.9,2296119,1984349891
02-Aug-07,868,881.9,855.2,873.75,720987,628482406.4
03-Aug-07,888,888,868,872.6,442794,389746458.2
06-Aug-07,856.6,877,850.15,866.9,795386,688382395.6
07-Aug-07,878.75,880.95,870.55,876.25,437081,382955071.3
08-Aug-07,881.7,890,878,886.05,459870,406578762
09-Aug-07,892,899,863.25,869.95,797348,706460692
10-Aug-07,851.5,853,825,838.45,1548981,1296414710
13-Aug-07,849,858,835,851.6,498351,421344348.7
14-Aug-07,852.1,861,843.15,856.15,380221,323086111.6
16-Aug-07,822,831,795,801.2,2061650,1660017699
17-Aug-07,798.9,807.3,750,796.95,3552966,2759781872
20-Aug-07,825,839.9,805,827.9,854054,706085169.6
21-Aug-07,837.85,839,805,813.8,1116792,923577223.1
22-Aug-07,851,851,811.1,847.6,966421,808462023.6
23-Aug-07,855,869,845,851.05,969400,831580927
24-Aug-07,861.75,871.9,846.3,865.55,810571,696835846.5
27-Aug-07,870,881.95,867.1,876.95,585322,511439186.1
28-Aug-07,874,879.9,865.1,875.3,406506,355119614
29-Aug-07,856,884.9,844,879.6,869738,756740066.8
30-Aug-07,889.4,889.4,866.1,883.9,2143589,1891212739
31-Aug-07,879.75,887.95,870.15,879.6,932789,819339342.7
03-Sep-07,879.6,881,860,869.55,1054251,918477164.1
04-Sep-07,870.55,875,852,858.3,818968,706025123.4
05-Sep-07,860,866,841.5,848.9,1086121,922363707
06-Sep-07,844.9,852,823,842,1089485,920007612.1
07-Sep-07,848.75,851,840,847.85,876779,743331310
10-Sep-07,845,857.8,835.2,851.1,672998,572154720.2
11-Sep-07,855,859,840.1,846.35,671746,569199831.5
12-Sep-07,815.25,854.9,815.25,841.8,533655,452568479.6
13-Sep-07,841.8,848.95,837,838.95,704566,594793374.1
14-Sep-07,845,849.9,827.95,829.6,813236,680253230.5
17-Sep-07,834.85,836.2,807,814.4,1567942,1282808200
18-Sep-07,815,837.8,808.05,832.55,825086,682761104.1
19-Sep-07,855,894,845,886.85,1164393,1014331667
20-Sep-07,890,910,882,893.85,1162851,1043275412
21-Sep-07,897.95,925,890,921.25,1387107,1267279944
24-Sep-07,926,951,926,944.9,1484041,1393395378
25-Sep-07,965,975,940.1,963.8,1090688,1048651984
26-Sep-07,966.6,973.8,955.1,958.95,970402,938257764.3
27-Sep-07,969,985,946.1,960.15,1246804,1193423563
28-Sep-07,955.1,968.5,931,939.9,775056,734283897.5
01-Oct-07,935.1,963.4,933.35,941.45,1127321,1062629234
03-Oct-07,960,980,940,970.6,1295063,1241999300
04-Oct-07,970.5,1001.00,953.1,961.65,1019797,988831776.7
05-Oct-07,970,1017.00,955.15,994.4,2263196,2232633687
08-Oct-07,1000.00,1047.85,973,985.65,1246995,1238111613
09-Oct-07,951.1,1054.15,951.1,1038.80,2247517,2285337886
10-Oct-07,1049.00,1184.20,1049.00,1070.90,7897123,8524643623
11-Oct-07,1090.00,1105.05,1057.10,1096.25,3888003,4191690624
12-Oct-07,1079.80,1107.95,1055.25,1068.60,2733698,2961163138
15-Oct-07,1097.00,1134.00,1070.00,1125.65,3435313,3801732513
16-Oct-07,1133.90,1133.90,1090.25,1108.75,3136122,3492327580
17-Oct-07,1040.00,1125.00,990,1105.55,6332934,6693775520
18-Oct-07,1110.00,1110.00,999,1014.25,5583119,5988039458
19-Oct-07,1015.00,1015.00,935,976.3,4611587,4463097072
22-Oct-07,950,961.5,908.5,930.25,6835888,6352459643
23-Oct-07,970,1031.90,947,1003.10,4960333,4938589943
24-Oct-07,1010.00,1039.70,975,996.45,8268101,8347861575
25-Oct-07,998.65,1032.00,980,1018.95,12203800,12269460845
26-Oct-07,1005.00,1036.90,985.25,990.7,3715932,3760722901
29-Oct-07,1010.00,1021.90,990.1,995.45,3578655,3610473952
30-Oct-07,1000.00,1026.00,982,999.55,2752027,2763852782
31-Oct-07,1000.00,1032.00,995,1006.60,4629948,4709982085
01-Nov-07,1015.00,1074.00,920.25,940.1,6347029,6073936380
02-Nov-07,850.25,925,850.25,894.95,8783797,7783275239
05-Nov-07,898,950,884,941.8,4441443,4105271936
06-Nov-07,950,961.9,905.55,917.7,3924446,3657526847
07-Nov-07,965,965,885.5,899.85,4884436,4401281144
08-Nov-07,889.9,895,851,883.55,4881852,4271604186
09-Nov-07,910,910,858,866.7,275247,240037316.8
12-Nov-07,857.7,862.7,827,834.05,7955662,6705012298
13-Nov-07,840,861,828.05,834.25,8211976,6899822713
14-Nov-07,860,888.4,845,859.4,6704122,5799157762
15-Nov-07,865,921.85,865,902.05,4523618,4067279438
16-Nov-07,894,917.9,890.1,912.95,2113830,1925064445
19-Nov-07,928,943,901.15,908.6,1352492,1236066705
20-Nov-07,896.9,915,888,905,3449753,3118209174
21-Nov-07,905,917.4,880,900.1,5985987,5383191796
22-Nov-07,880,928.8,861,906.45,2091250,1858204195
23-Nov-07,919,926.4,905.15,917.55,2219787,2030103963
26-Nov-07,928,952,925,946.95,2121697,1996828817
27-Nov-07,947,968.4,910.55,915.85,3310854,3052707795
28-Nov-07,920,932,904.05,910.05,2145916,1961132994
29-Nov-07,925,930,898.15,914.75,4354946,3974003050
30-Nov-07,916.05,950,915,939.5,2408735,2237771798
03-Dec-07,941,950,917.2,923.95,1674580,1547884397
04-Dec-07,930,938,913.05,916.85,1421972,1309784724
05-Dec-07,918,924.9,907.6,920.45,3275238,3003070369
06-Dec-07,924,952.3,920,940.65,4685164,4358400473
07-Dec-07,955,995.9,948.15,958.75,6718886,6525049707
10-Dec-07,965,989.4,955,973.2,2542189,2473323472
11-Dec-07,978,1043.50,975,1036.15,4996667,5052362393
12-Dec-07,1001.55,1069.70,987,1058.75,3311927,3419837186
13-Dec-07,1062.00,1064.00,983,988.15,3916473,3935529840
14-Dec-07,982.8,999,945,954.3,3093195,2977864780
17-Dec-07,949.9,950,894.05,904.8,4446637,4046780946
18-Dec-07,910,927.85,905,910.5,2309292,2111819595
19-Dec-07,924,925,901,905.8,3282145,2972968110
20-Dec-07,905.8,929.4,902,918.95,2314726,2121591029
24-Dec-07,925,985,920,972.2,3457781,3288834755
26-Dec-07,959,990,951,983.45,2039548,1991112052
27-Dec-07,995,995,948.2,965.4,3847885,3711750067
28-Dec-07,955,973.7,934.1,941.4,2518320,2387408179
31-Dec-07,987.7,1023.40,960,996.4,4486789,4454521193
01-Jan-08,1000.00,1000.00,963.15,967.6,1327243,1290089660
01-Jan-08,1000.00,1000.00,963.15,967.6,1327243,1290089660
02-Jan-08,970,982.7,952,966.25,2382783,2293724462
03-Jan-08,955,964.85,939.1,949.1,2297053,2175739002
04-Jan-08,954.8,958.9,941,948.35,2027552,1922437047
07-Jan-08,940,947.8,925,937.05,2579808,2417330254
08-Jan-08,956.85,980.5,942.05,975.9,3865643,3718830352
09-Jan-08,983,983,954.05,974.15,2638311,2554408597
10-Jan-08,978,978,955.3,967.45,2732955,2647130349
11-Jan-08,970,983,937,964.85,2596120,2496048967
14-Jan-08,911.35,970,902.9,907.35,5521576,5073026896
15-Jan-08,910,914,845,857.8,10653800,9162174555
16-Jan-08,845,876,820.25,865.55,7946322,6773145931
17-Jan-08,865,896.4,847,871.95,5038350,4398961071
18-Jan-08,865.1,890,855,874.2,3245177,2850893516
21-Jan-08,888,890,802.2,829,4284030,3635342368
22-Jan-08,810,899.8,701,842.45,5870367,4690090022
23-Jan-08,855,1010.90,811,848.05,3464388,2940443405
24-Jan-08,841,869,831.25,851.75,2920683,2477026577
25-Jan-08,860,924.85,845,915.1,2966860,2651076930
28-Jan-08,899.95,899.95,845,869.1,2434909,2108732305
29-Jan-08,898,898,845,850.55,3634699,3122588399
30-Jan-08,860,869,845.2,853.65,3311604,2840946902
31-Jan-08,862,896,850,858.85,5246391,4545531222
01-Feb-08,862,924,851.25,909.45,2552758,2248805802
04-Feb-08,944.7,944.7,872.55,923,2964140,2752050372
05-Feb-08,935,946.5,910,935,2358876,2208016196
06-Feb-08,900.05,904.7,870.15,899.25,2758093,2453701272
07-Feb-08,905,917,851.1,864.5,1846899,1621703103
08-Feb-08,874,890,850,882.95,1284507,1118213131
11-Feb-08,881,944.7,825,848.2,3446258,2944098699
12-Feb-08,820,870,820,858.8,2416651,2078153856
13-Feb-08,884.75,884.75,822,858.8,1858064,1594570363
14-Feb-08,880,900,866,877.1,1876723,1644914601
15-Feb-08,853.25,889.8,853.25,880.6,1432978,1253960179
18-Feb-08,892,894,863.15,879.75,1217646,1066136241
19-Feb-08,889,893.95,875,888.7,1486781,1314115750
20-Feb-08,868,879,860,867.2,1628913,1405547504
21-Feb-08,872.5,883.15,853,868.95,1393535,1202725011
22-Feb-08,860,868,846.9,851.1,1581690,1347097267
25-Feb-08,869,869,833.05,850.2,3372440,2852853304
26-Feb-08,861.25,861.25,832,839.3,3442207,2890766764
27-Feb-08,847.8,857,834.5,841.75,2714846,2301161274
28-Feb-08,843.8,850,832.5,846.15,2487240,2095132235
29-Feb-08,848,848,806.25,826.25,3442172,2839121246
03-Mar-08,809.75,809.75,780,792.25,2251951,1780328613
04-Mar-08,793,798,751,766.9,2922228,2255710295
05-Mar-08,760,764.75,740.1,751.05,3223660,2421734289
07-Mar-08,740,769.7,730.1,751.1,7617793,5715700754
10-Mar-08,749.95,828,733.2,805.2,4609771,3570248392
11-Mar-08,796,796,768.05,788.15,3211780,2513056661
12-Mar-08,800,822.7,792.25,812.9,2920456,2357988105
13-Mar-08,800,811,760.2,780.65,2182747,1691259774
14-Mar-08,780.65,785,741.15,752.9,3671113,2761002685
17-Mar-08,730,759.7,706.2,742.6,2759276,2020123627
18-Mar-08,731.25,775,731.25,758.55,5049258,3829896407
19-Mar-08,774.7,796,764.6,777.75,3489701,2733108329
24-Mar-08,799,808,776.1,800.4,2351171,1873002420
25-Mar-08,810.75,846.5,808,833.6,3170285,2634751816
26-Mar-08,835,847,794.25,803.7,3193357,2575201722
27-Mar-08,801.15,833,776.25,827,4208366,3431182435
28-Mar-08,827,845,801.35,828.05,3638050,3000259729
31-Mar-08,825.7,839.9,807.05,826.25,2085765,1710808380
01-Apr-08,830,837,795.1,803.1,2895120,2333065681
02-Apr-08,817,839,815.2,823.1,2383543,1969831776
03-Apr-08,824,829,808,819.7,2053609,1681535040
04-Apr-08,815,827.9,778.95,783.9,2490289,1992694952
07-Apr-08,790,832.95,778.3,818.8,2255435,1839171284
08-Apr-08,819,834,797.7,828.45,2331424,1895613890
09-Apr-08,828.45,829,812.25,821.9,1558776,1280060294
10-Apr-08,821.9,821.9,790.1,798.65,2897056,2324394641
11-Apr-08,804,818.9,798,805.1,1969421,1592365566
15-Apr-08,801.25,842.95,789.5,816.7,2701862,2210523859
16-Apr-08,838,841.2,795,807.55,2835351,2302622392
17-Apr-08,817,828,807.25,823.4,2446045,1998441863
21-Apr-08,830,869.95,825,855.9,2803495,2393899953
22-Apr-08,865,867.95,847,856,2299491,1976264854
23-Apr-08,879.85,879.85,837.3,845.05,2816911,2402923749
24-Apr-08,848.2,872.35,835.35,843,3222072,2758310586
25-Apr-08,852,939.85,845,922.4,8495814,7683043329
28-Apr-08,925,950,911.6,928.05,6031953,5621453263
29-Apr-08,920.15,929,898.35,901.2,3727162,3377137574
30-Apr-08,910,918.2,890.05,898.25,4294957,3880318734
02-May-08,900,917.85,888.55,900.25,3146888,2829147256
05-May-08,908,909.75,885.4,893.95,2652268,2370234427
06-May-08,905,979.8,840,846.35,8901285,7643872605
07-May-08,850,850,798,816.15,10436698,8568833967
08-May-08,810,835,805.2,829.2,5412096,4465211659
09-May-08,802,860,802,841.8,6543615,5565336787
12-May-08,825.25,846.7,820.05,837.95,2824884,2359235952
13-May-08,842,845.9,815.15,820.05,5321850,4414756979
14-May-08,820,850,815,848.85,3730602,3128972345
15-May-08,849,861.4,840.75,856.2,4394991,3750836480
16-May-08,864.7,864.7,840.25,852.45,3662419,3123087070
20-May-08,850,850,805,829.6,4465662,3684142430
21-May-08,824,828.9,815,822.45,1953385,1607294971
22-May-08,820,824.9,810.1,817.7,2251546,1838505267
23-May-08,820,845,815,837.65,3610922,3028275212
26-May-08,860,874,852.55,863.45,3495563,3006931475
27-May-08,833.35,872.95,833.35,862.75,2800250,2416973684
28-May-08,841.25,886.7,841.25,884.25,2964476,2594691408
29-May-08,890.1,896.8,842.9,858.45,4037126,3525231408
30-May-08,866,879.9,854,875.95,1497665,1305262529
02-Jun-08,880,887.5,865,877.45,1881100,1652998812
03-Jun-08,860,868.65,833.25,841.4,4566623,3848093563
04-Jun-08,842,855,801,810.35,4869534,4030568384
05-Jun-08,810.35,831.1,775.1,822.55,6460985,5213962086
06-Jun-08,832,836,797.05,802,3940175,3201768085
09-Jun-08,809.7,809.7,750,781.3,6085506,4676302615
10-Jun-08,781,789.85,760,776.3,4810357,3701723227
11-Jun-08,775.9,822.9,761.3,806.9,4580151,3686070855
12-Jun-08,801,822.8,769,820.05,4393498,3504726192
13-Jun-08,802.35,823.5,802.35,816.4,1882200,1528449599
16-Jun-08,850,850,818,840.35,3012790,2535573004
17-Jun-08,821.25,839.95,821.25,832.55,1641830,1365056658
18-Jun-08,859.9,859.9,805.2,812.05,2855234,2336099918
19-Jun-08,820,820,793.5,805.35,3026379,2429783469
20-Jun-08,808.6,808.6,754.95,765.7,3568395,2790088806
23-Jun-08,759,771,735,758.75,4337591,3264969734
24-Jun-08,775,775,741.1,750.7,2993162,2248955109
25-Jun-08,744.95,787.8,730.1,779.9,3077058,2368290370
26-Jun-08,787,787,755,769.45,4140536,3171666734
27-Jun-08,757.9,757.9,718.5,747.95,6279948,4618252296
30-Jun-08,757.8,757.8,716,721.25,2143368,1563558004
01-Jul-08,739.85,739.85,687.9,706.9,4743134,3386491825
02-Jul-08,739.7,759,691.25,742.3,7260559,5184552661
03-Jul-08,745.5,745.5,699.2,707.75,4432527,3162157639
04-Jul-08,707.75,725.9,702.2,717.15,3426741,2450354007
07-Jul-08,672.55,754,672.55,727.65,2064244,1533553772
08-Jul-08,721,721,695,711.05,2948302,2079562127
09-Jul-08,725,757.7,723.5,746.4,3550533,2649576458
10-Jul-08,746.5,757.9,730,741.75,4016194,2978901897
11-Jul-08,749.95,769.7,735,744.9,3106049,2329949405
14-Jul-08,721.25,751.45,721.25,735.85,2259579,1674901287
15-Jul-08,718.9,736,695.35,710.05,2684218,1910649143
16-Jul-08,712.75,736.9,700,730.95,3727333,2716570095
17-Jul-08,759,762.8,741.25,749.45,4809304,3612313070
18-Jul-08,799.6,813,733,803.1,5615393,4349776606
21-Jul-08,806.2,828.9,773.25,798.55,3417189,2706074665
22-Jul-08,762.25,820,762.25,778.2,4979088,3893626761
23-Jul-08,801,828,785.15,816.2,6612055,5359608139
24-Jul-08,836,861.95,790.6,799.65,8487146,6919345016
25-Jul-08,779.7,819.3,775.15,796.85,2808772,2251207263
28-Jul-08,702.55,815,702.55,795.15,2782049,2208156653
29-Jul-08,796,796,763.05,777.9,3030435,2342657219
30-Jul-08,839.7,839.7,785,809.9,3182806,2569982430
31-Jul-08,825,825,788.1,798.7,5104841,4077286102
01-Aug-08,789.9,824.7,770.6,820.15,4624097,3710235363
04-Aug-08,814.9,824.7,805.15,816,1814792,1478816238
05-Aug-08,775,845.15,775,840.1,2545786,2095877682
06-Aug-08,850,886.9,848.1,869.4,5477565,4755113232
07-Aug-08,867,867,836.6,849.35,4134825,3504406762
08-Aug-08,864.95,864.95,832.1,840.85,1848704,1554087260
11-Aug-08,864,864,842.1,845.55,1968817,1665873496
12-Aug-08,858,858,818.4,823.25,2791161,2323916122
13-Aug-08,819.95,828.1,812.1,820.85,1668481,1366573097
14-Aug-08,820.15,834.4,810.5,818.6,2420375,1985344018
18-Aug-08,828.8,828.8,800.9,809.1,1804838,1467847434
19-Aug-08,814.9,814.9,782.1,791.9,2613356,2068727654
20-Aug-08,796,819,792.85,816,2563845,2068022543
21-Aug-08,814.7,816.7,796.3,799.25,1063107,853766076.7
22-Aug-08,807.7,816.4,791.7,809.7,1356679,1093455206
25-Aug-08,812,823.8,812,816.5,1350151,1105445356
26-Aug-08,791.25,812.9,791.25,808.8,1748470,1408480740
27-Aug-08,813.9,813.9,795,804.85,2230695,1794779485
28-Aug-08,821,822.9,796.35,804.5,3882914,3152610849
29-Aug-08,810.2,843.65,807,837.5,2805036,2312425732
01-Sep-08,837,837,810.25,816.2,1617140,1321497233
02-Sep-08,848.7,848.7,805.7,834.65,2033672,1684385676
04-Sep-08,840,840,815.05,825.8,2953892,2447401484
05-Sep-08,824.7,824.7,798.15,803.4,3232623,2605376775
08-Sep-08,834,834,813.6,819.8,2301097,1886693114
