Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
19-Feb-09,1175.00,1213.70,1172.00,1208.85,1235350,1475145760
20-Feb-09,1190.00,1196.35,1165.00,1177.15,954482,1123585327
24-Feb-09,1155.00,1192.00,1145.50,1185.55,963601,1125702669
25-Feb-09,1192.00,1224.45,1190.00,1217.45,1328126,1609973143
26-Feb-09,1204.00,1240.00,1200.00,1236.00,2071481,2539033876
27-Feb-09,1227.70,1237.85,1203.75,1231.25,1665847,2025268455
2-Mar-09,1218.00,1227.80,1190.00,1219.05,1477574,1782698645
3-Mar-09,1206.00,1219.80,1191.45,1197.60,1102306,1323930430
4-Mar-09,1201.00,1217.00,1180.00,1199.20,1080201,1295296396
05-Mar-09,1205.00,1224.80,1175.60,1181.95,867470,1032128649
06-Mar-09,1182.00,1238.00,1151.50,1219.35,1284869,1547464064
09-Mar-09,1205.10,1216.00,1190.10,1202.05,1232930,1481940718
12-Mar-09,1212.10,1255.85,1211.00,1227.80,2062794,2552688701
13-Mar-09,1249.40,1299.95,1240.00,1297.05,1832622,2353177016
16-Mar-09,1303.00,1303.00,1269.10,1287.80,1687408,2171933379
17-Mar-09,1284.00,1284.00,1257.00,1265.50,1237249,1566874711
18-Mar-09,1265.00,1302.00,1265.00,1278.05,1833538,2363001340
19-Mar-09,1285.00,1310.60,1270.00,1297.20,1678133,2178849312
20-Mar-09,1323.40,1323.40,1285.00,1296.20,1187893,1537020403
23-Mar-09,1300.20,1339.95,1295.20,1331.30,1530355,2022032613
24-Mar-09,1345.00,1360.25,1311.10,1320.75,1343332,1800686698
25-Mar-09,1312.25,1350.00,1312.25,1338.95,1637410,2195262612
26-Mar-09,1345.00,1397.10,1342.20,1379.15,2993265,4092823344
27-Mar-09,1375.00,1386.00,1330.05,1344.90,2087452,2812915878
30-Mar-09,1320.00,1329.00,1265.65,1301.30,1549176,2013956699
31-Mar-09,1310.00,1339.90,1301.00,1323.90,1596903,2113127121
1-Apr-09,1331.15,1379.95,1305.35,1373.75,1554861,2093292750
2-Apr-09,1396.00,1435.00,1382.55,1419.40,1964717,2780681379
6-Apr-09,1443.25,1469.00,1384.05,1414.05,1732122,2445674655
08-Apr-09,1390.05,1434.65,1356.50,1425.15,2475722,3443612200
09-Apr-09,1435.00,1436.90,1396.00,1427.00,1882711,2682231563
13-Apr-09,1435.00,1466.95,1377.20,1409.30,2354564,3311883033
15-Apr-09,1348.00,1382.00,1300.15,1370.60,5579534,7507052645
16-Apr-09,1372.00,1400.00,1320.00,1345.20,3413414,4629052449
17-Apr-09,1350.00,1420.80,1350.00,1397.30,2937426,4099543090
20-Apr-09,1385.05,1410.00,1373.00,1393.45,1866587,2599737279
21-Apr-09,1379.00,1389.90,1355.00,1362.45,1001733,1377305484
22-Apr-09,1362.00,1388.00,1355.50,1381.10,1327780,1821291228
23-Apr-09,1371.15,1459.70,1356.40,1450.45,1524324,2174653168
24-Apr-09,1441.10,1458.00,1404.55,1448.60,1426411,2041659781
27-Apr-09,1447.90,1449.90,1415.00,1435.90,1204763,1724341727
28-Apr-09,1430.00,1469.10,1418.00,1430.75,1179462,1701176452
29-Apr-09,1440.00,1517.65,1430.35,1509.25,1926779,2872691301
4-May-09,1520.10,1635.90,1520.10,1628.20,2501760,3991520176
5-May-09,1615.55,1625.00,1550.30,1582.05,2303825,3634073192
6-May-09,1575.50,1609.00,1547.90,1573.25,1808524,2845106593
7-May-09,1570.00,1573.95,1529.30,1552.75,1817268,2813661639
8-May-09,1549.00,1571.00,1501.20,1520.70,1618896,2474942742
11-May-09,1520.00,1538.70,1492.20,1517.65,817225,1237323815
12-May-09,1505.00,1605.00,1503.60,1598.45,1766472,2778758492
13-May-09,1600.25,1600.25,1560.00,1573.95,938561,1477705724
14-May-09,1540.00,1588.00,1532.90,1567.20,1068409,1663755136
15-May-09,1571.00,1607.00,1560.55,1592.80,1047206,1662522891
18-May-09,1705.00,1910.90,1681.00,1800.10,"17,453",31631496.95
19-May-09,1711.25,1795.00,1548.00,1558.95,5552238,8833576179
20-May-09,1558.00,1608.00,1515.35,1530.90,4176075,6478460631
21-May-09,1521.00,1555.00,1492.00,1502.40,2427936,3683462595
22-May-09,1490.00,1529.00,1485.05,1522.30,1139895,1717022556
25-May-09,1530.00,1530.00,1490.55,1511.05,1307070,1970180533
26-May-09,1524.10,1560.60,1511.10,1547.65,1456708,2252247239
27-May-09,1562.00,1597.00,1556.15,1588.15,1237356,1954870002
28-May-09,1517.55,1629.00,1517.55,1579.00,2608362,4147066769
29-May-09,1588.75,1615.00,1575.00,1605.10,1739799,2783819521
1-Jun-09,1615.35,1685.70,1605.35,1676.50,1648466,2727887987
2-Jun-09,1699.85,1708.00,1663.00,1688.65,1303270,2190197529
3-Jun-09,1688.25,1708.00,1613.20,1641.50,1714253,2819266158
4-Jun-09,1634.80,1649.40,1601.00,1629.90,1368127,2217574418
5-Jun-09,1652.00,1715.00,1635.00,1698.90,2074335,3512907046
8-Jun-09,1698.00,1752.00,1692.00,1742.10,1409798,2445548534
9-Jun-09,1730.00,1800.00,1720.20,1794.80,2109443,3769649432
10-Jun-09,1790.00,1838.00,1763.00,1808.80,2216671,4006746789
11-Jun-09,1844.40,1844.40,1720.60,1750.95,2032225,3547922590
12-Jun-09,1761.00,1775.00,1713.00,1728.45,1183384,2060468196
15-Jun-09,1724.90,1775.95,1684.15,1715.10,2076594,3559760064
16-Jun-09,1708.00,1734.95,1685.00,1724.65,1189962,2034482537
17-Jun-09,1698.00,1742.10,1676.35,1711.45,1683838,2878447547
18-Jun-09,1692.00,1762.00,1685.65,1725.75,1589301,2758848272
19-Jun-09,1728.00,1785.10,1717.15,1770.40,1871865,3304190956
22-Jun-09,1780.20,1789.20,1748.00,1766.40,1177326,2082220538
23-Jun-09,1741.25,1769.90,1701.00,1747.35,1579004,2754536145
24-Jun-09,1750.35,1774.90,1722.20,1757.55,1273803,2224585583
25-Jun-09,1764.50,1797.80,1748.20,1759.10,1653860,2924867810
26-Jun-09,1785.00,1840.00,1755.00,1827.10,1618272,2922595973
29-Jun-09,1859.90,2070.00,1771.00,1782.95,1224429,2193777248
30-Jun-09,1795.00,1799.00,1758.20,1776.50,1119606,1988499788
1-Jul-09,1770.55,1811.75,1764.60,1795.20,999018,1789926217
2-Jul-09,1791.15,1804.00,1765.10,1796.65,1052380,1872029947
3-Jul-09,1785.20,1816.00,1747.65,1805.15,1111481,1973524858
6-Jul-09,1810.00,1819.40,1750.35,1761.20,1693586,2995989320
07-July-09,1797.00,1797.00,1725.00,1737.90,1585745,2774178799
08-July-09,1729.00,1738.00,1690.00,1706.40,1128074,1926773755
09-July-09,1710.00,1710.00,1670.00,1677.55,1365224,2308239018
10-July-09,1700.00,1769.80,1665.00,1721.15,3025675,5224239299
13-July-09,1712.80,1774.90,1701.10,1770.10,1031125,1811246146
14-July-09,1769.90,1819.95,1751.10,1811.80,1455859,2593948782
15-July-09,1801.65,1823.45,1755.00,1791.65,1946854,3460385431
16-July-09,1800.00,1817.60,1766.90,1795.10,1174159,2107660536
17-July-09,1802.25,1874.00,1802.00,1866.30,1571441,2917562652
20-July-09,1870.10,1994.00,1870.10,1971.40,2509467,4915848428
21-July-09,1964.90,1970.00,1925.55,1943.15,1815567,3526326142
22-July-09,1943.15,1974.80,1892.65,1919.80,1914283,3697054376
23-July-09,1920.00,1978.55,1920.00,1958.75,2161061,4236969895
24-July-09,1960.10,2017.00,1960.10,2003.65,1755151,3509171934
27-July-09,2000.00,2044.90,1995.30,2027.90,1305415,2643680113
28-July-09,2015.00,2038.55,1967.00,1997.05,1762641,3511587989
29-July-09,1960.30,1997.90,1944.20,1984.70,1740951,3444709626
30-July-09,1986.25,2022.00,1986.25,2013.95,2785187,5600966860
31-July-09,2031.90,2079.00,2026.70,2064.35,2072870,4253622842
3-August-09,2064.00,2093.40,2048.15,2076.45,1830103,3777365864
4-August-09,2080.00,2087.45,2021.00,2043.75,1198107,2440222957
5-August-09,2059.70,2107.00,2059.70,2098.60,1293391,2703711132
06-Aug-09,2100.00,2100.00,2040.10,2058.40,854106,1767886041
07-Aug-09,2058.00,2058.00,2025.05,2039.65,1231325,2517296274
10-Aug-09,2050.00,2115.00,2050.00,2087.70,1551510,3246623475
11-Aug-09,2079.00,2110.00,2059.45,2084.70,1150907,2403131752
12-Aug-09,2068.00,2070.00,1996.00,2042.80,914275,1861814272
13-Aug-09,2051.15,2083.70,2036.60,2063.80,1432465,2944584866
14-Aug-09,2065.00,2065.00,2026.00,2042.35,613261,1249750595
17-Aug-09,2025.05,2025.05,1971.25,1982.50,1349613,2684240330
18-Aug-09,1970.00,1997.00,1955.00,1973.35,1359883,2684861319
19-Aug-09,1985.00,1985.00,1935.00,1951.50,951149,1855593926
20-Aug-09,1971.00,1996.60,1960.00,1990.45,587072,1164020733
21-Aug-09,1995.00,2045.00,1970.00,2033.10,1229653,2477060227
24-Aug-09,2059.90,2084.40,2050.65,2075.90,739876,1532372854
25-Aug-09,2051.25,2104.95,2035.00,2095.00,1018529,2112700110
26-Aug-09,2105.00,2188.00,2105.00,2179.65,1787897,3884729186
27-Aug-09,2179.70,2204.00,2160.60,2191.80,1640473,3591373371
28-Aug-09,2181.00,2199.00,2141.20,2190.65,911586,1976677382
31-Aug-09,2165.60,2165.60,2122.25,2131.15,1348579,2877441829
1-Sep-09,2139.95,2190.00,2122.60,2144.90,1430765,3084609170
2-Sep-09,2140.00,2180.00,2120.00,2164.85,980991,2121607421
3-Sep-09,2171.00,2204.00,2135.90,2187.20,1705466,3721632087
4-Sep-09,2179.95,2216.00,2161.10,2201.05,1126865,2465275100
07-Sep-09,2215.00,2230.00,2196.20,2224.20,1016675,2253682577
08-Sep-09,2228.10,2239.00,2197.35,2203.80,988641,2183185677
09-Sep-09,2205.10,2218.50,2177.00,2189.70,944575,2071458380
10-Sep-09,2214.00,2249.90,2214.00,2240.30,1103118,2463652855
11-Sep-09,2207.85,2274.90,2207.85,2267.40,1199265,2709764441
14-Sep-09,2227.85,2263.75,2227.85,2250.15,788059,1772596436
15-Sep-09,2245.90,2275.00,2240.00,2270.55,803527,1816600920
16-Sep-09,2279.85,2325.00,2272.20,2320.05,1260744,2899862404
17-Sep-09,2330.00,2369.80,2320.00,2361.90,1282666,3016734968
18-Sep-09,2351.60,2388.00,2341.55,2364.25,746889,1768095941
22-Sep-09,2359.25,2421.00,2350.10,2410.15,1659109,3976634571
23-Sep-09,2400.00,2403.85,2358.10,2366.95,1366667,3250396896
24-Sep-09,2340.00,2340.00,2259.95,2284.45,5521211,12589651176
25-Sep-09,2289.90,2292.30,2233.10,2240.50,2650032,5958351599
29-Sep-09,2279.15,2300.00,2273.20,2295.35,847853,1942951466
30-Sep-09,2264.00,2325.00,2264.00,2306.40,1005372,2324937706
1-Oct-09,2330.00,2350.00,2288.30,2336.75,1880814,4386912042
5-Oct-09,2315.00,2335.00,2291.15,2323.10,877926,2031725116
6-Oct-09,2339.90,2352.60,2281.25,2312.35,1305673,3027359465
7-Oct-09,2315.05,2328.10,2227.00,2252.75,1979646,4455967615
8-Oct-09,2262.00,2264.95,2189.25,2210.80,2259258,5004499341
09-Oct-09,2230.00,2276.80,2166.60,2177.60,3237951,7169487762
12-Oct-09,2190.00,2245.00,2188.00,2239.40,1143337,2541819162
14-Oct-09,2288.00,2288.00,2211.00,2255.85,1020475,2292170778
15-Oct-09,2265.00,2271.65,2186.00,2217.40,900591,1990085601
16-Oct-09,2218.00,2239.60,2185.05,2189.95,1039249,2291177811
17-Oct-09,2205.00,2213.85,2177.40,2193.40,103678,227434961.8
20-Oct-09,2199.00,2223.00,2170.20,2188.35,1573984,3457777623
21-Oct-09,2204.80,2239.00,2180.00,2216.60,1612418,3579792935
22-Oct-09,2200.00,2250.00,2191.20,2213.15,1889645,4199452434
23-Oct-09,2230.00,2275.00,2212.15,2260.00,1566527,3529009588
26-Oct-09,2265.40,2299.40,2230.00,2273.90,1253722,2857342811
27-Oct-09,2265.00,2299.95,2215.65,2242.60,1792157,4064443042
28-Oct-09,2240.60,2268.00,2220.35,2256.70,1532847,3450368288
29-Oct-09,2249.00,2249.00,2195.20,2208.35,1907586,4230379957
30-Oct-09,2228.00,2249.00,2142.15,2206.20,1785341,3940519034
3-Nov-09,2203.00,2247.30,2130.10,2143.05,1505283,3280093896
4-Nov-09,2159.00,2260.00,2159.00,2237.15,1596411,3557392163
5-Nov-09,2226.15,2242.25,2164.85,2221.65,1127050,2477961269
6-Nov-09,2240.40,2250.00,2192.55,2218.60,825166,1829476589
9-Nov-09,2230.00,2240.00,2200.00,2232.10,635839,1412464799
10-Nov-09,2266.00,2269.85,2200.60,2217.95,765985,1699780401
11-Nov-09,2212.00,2315.00,2210.00,2306.75,1184337,2706737925
12-Nov-09,2286.70,2349.00,2286.70,2326.40,1000152,2324387211
13-Nov-09,2332.90,2374.50,2312.60,2359.70,906402,2133633724
16-Nov-09,2367.40,2374.70,2335.30,2351.95,637386,1496267574
17-Nov-09,2356.05,2404.80,2356.05,2398.30,1018493,2439207952
18-Nov-09,2399.65,2443.40,2399.30,2433.30,1102088,2680678617
19-Nov-09,2367.85,2420.00,2367.85,2409.95,812327,1954096962
20-Nov-09,2401.10,2449.00,2380.00,2426.70,769552,1862616234
23-Nov-09,2420.90,2420.90,2391.00,2406.95,581876,1400162081
24-Nov-09,2412.70,2446.90,2390.25,2434.70,915738,2217410801
25-Nov-09,2436.00,2457.00,2416.20,2438.55,628247,1535202045
26-Nov-09,2445.00,2445.40,2367.00,2393.45,955480,2299722785
27-Nov-09,2356.00,2395.00,2307.10,2327.85,1021161,2391505649
30-Nov-09,2352.60,2392.90,2350.25,2379.35,876127,2080710073
1-Dec-09,2427.00,2427.00,2355.00,2395.75,813885,1933952249
2-Dec-09,2404.90,2408.00,2358.00,2395.40,926253,2205845018
3-Dec-09,2402.00,2419.00,2364.10,2376.95,918060,2193739605
4-Dec-09,2382.00,2423.50,2370.25,2383.60,964840,2314855694
7-Dec-09,2394.90,2426.45,2375.00,2390.60,861237,2068670209
8-Dec-09,2399.70,2451.00,2380.15,2446.50,1076474,2603842981
9-Dec-09,2430.00,2462.00,2422.15,2456.55,958758,2344689570
10-Dec-09,2464.45,2464.45,2430.10,2452.95,564681,1381403472
11-Dec-09,2465.00,2488.65,2451.55,2460.75,855054,2112621213
14-Dec-09,2455.00,2518.00,2450.05,2498.75,1148722,2869722027
15-Dec-09,2490.00,2515.00,2485.20,2506.05,1093356,2742568399
16-Dec-09,2506.00,2556.00,2486.60,2544.90,1145384,2896289029
17-Dec-09,2545.00,2571.95,2535.20,2559.00,1075386,2750146813
18-Dec-09,2564.00,2564.00,2509.00,2525.95,1397597,3539676209
21-Dec-09,2482.85,2544.80,2476.75,2510.10,1095751,2748870578
22-Dec-09,2519.90,2530.10,2496.80,2502.40,720271,1805387677
23-Dec-09,2511.00,2595.00,2511.00,2583.75,1338582,3442976059
24-Dec-09,2593.90,2600.00,2560.15,2591.80,697893,1799563773
29-Dec-09,2595.10,2601.90,2563.30,2577.15,785243,2023050843
30-Dec-09,2567.10,2610.00,2563.70,2580.00,621300,1611929756
31-Dec-09,2585.00,2614.00,2585.00,2601.10,1156906,3007888070
4-Jan-10,2610.00,2630.00,2595.30,2612.60,508658,1332021076
5-Jan-10,2620.00,2630.70,2600.10,2621.35,861941,2255092867
6-Jan-10,2683.00,2683.00,2575.10,2583.10,852161,2203575444
7-Jan-10,2586.60,2586.60,2518.20,2525.05,1361575,3449289333
8-Jan-10,2519.00,2523.30,2458.00,2464.20,1581164,3912966582
11-Jan-10,2475.10,2504.70,2474.00,2489.65,981207,2443600407
12-Jan-10,2500.00,2594.00,2500.00,2586.95,3107460,7994950818
13-Jan-10,2476.85,2695.00,2476.85,2683.50,2463005,6524398681
14-Jan-10,2679.00,2702.90,2650.20,2689.75,1051738,2815606548
15-Jan-10,2689.75,2692.50,2654.15,2675.80,631188,1686120183
18-Jan-10,2663.00,2690.00,2656.00,2686.65,767511,2056347221
19-Jan-10,2680.00,2688.00,2628.10,2635.90,729689,1935942928
20-Jan-10,2648.65,2673.20,2638.00,2657.70,761499,2020471585
21-Jan-10,2643.00,2664.70,2600.00,2625.20,835349,2198451297
22-Jan-10,2600.00,2610.00,2552.00,2575.60,1685812,4343417127
25-Jan-10,2550.00,2569.95,2518.00,2542.30,812339,2056987266
27-Jan-10,2532.00,2533.85,2485.15,2502.25,1230107,3082649154
28-Jan-10,2513.00,2554.90,2479.50,2491.75,1591609,3995349690
29-Jan-10,2452.40,2500.00,2404.80,2475.50,1876535,4587995620
1-Feb-10,2447.00,2530.00,2390.10,2451.25,1538598,3720987147
2-Feb-10,2501.00,2501.00,2421.65,2439.95,1236173,3053428413
3-Feb-10,2450.00,2500.00,2450.00,2473.20,800701,1984021643
4-Feb-10,2465.00,2470.00,2412.50,2429.05,772051,1881060605
5-Feb-10,2390.40,2398.45,2329.00,2352.70,1693109,3992166848
6-Feb-10,2361.00,2388.55,2358.90,2379.45,"59,915",142460672
08-Feb-10,2374.90,2442.00,2344.50,2403.60,1156560,2760121920
09-Feb-10,2404.00,2482.00,2394.25,2473.80,1298424,3190856906
10-Feb-10,2491.00,2496.20,2448.00,2466.95,898498,2221766395
11-Feb-10,2473.00,2518.15,2470.00,2498.45,806736,2017593803
15-Feb-10,2507.00,2542.40,2474.85,2498.65,1118766,2799811994
16-Feb-10,2500.00,2551.00,2488.25,2541.45,552262,1394073111
17-Feb-10,2550.20,2566.40,2513.60,2518.65,998898,2531509136
18-Feb-10,2523.00,2547.00,2512.00,2533.65,465212,1178511819
19-Feb-10,2524.90,2544.50,2505.15,2532.40,749874,1899108781
22-Feb-10,2555.10,2591.70,2555.10,2568.35,731925,1886993280
23-Feb-10,2558.10,2589.00,2555.00,2581.30,473254,1219912568
24-Feb-10,2568.00,2598.30,2551.00,2576.30,678377,1752076552
25-Feb-10,2570.60,2629.70,2570.60,2617.35,1091196,2834612317
26-Feb-10,2619.00,2630.00,2582.10,2601.95,1318296,3435108183
2-Mar-10,2631.55,2650.75,2622.65,2641.00,1066832,2813055030
3-Mar-10,2651.10,2676.50,2632.65,2666.25,738122,1958900169
4-Mar-10,2662.00,2664.00,2604.00,2623.80,844405,2212461626
5-Mar-10,2633.90,2640.00,2613.05,2635.70,623101,1639102005
8-Mar-10,2653.00,2679.35,2638.10,2659.55,1083124,2878148649
9-Mar-10,2650.05,2701.50,2617.85,2683.95,994844,2673562052
10-Mar-10,2674.90,2691.45,2650.00,2659.25,916369,2445111574
11-Mar-10,2665.00,2695.00,2650.00,2682.95,537303,1439971379
12-Mar-10,2699.90,2704.00,2656.30,2673.25,397115,1060438184
15-Mar-10,2654.40,2712.50,2636.00,2701.25,1322857,3553254768
16-Mar-10,2700.00,2744.95,2682.30,2732.35,735168,1990886202
17-Mar-10,2735.00,2753.70,2713.00,2738.30,794000,2174876193
18-Mar-10,2740.00,2793.90,2740.00,2787.60,1115381,3096497600
19-Mar-10,2780.10,2795.00,2760.05,2772.35,1572818,4366701376
22-Mar-10,2752.10,2777.00,2742.90,2757.40,513566,1418100978
23-Mar-10,2770.05,2799.00,2764.15,2775.50,599070,1662590636
25-Mar-10,2771.00,2870.00,2750.85,2813.95,1900941,5327704190
26-Mar-10,2816.00,2825.00,2763.00,2774.85,1138210,3159297917
29-Mar-10,2758.00,2770.00,2700.25,2716.65,1747713,4755623619
30-Mar-10,2715.00,2715.00,2630.60,2644.10,1331242,3542495331
31-Mar-10,2653.90,2676.70,2606.60,2615.95,1633763,4301048451
1-Apr-10,2620.20,2678.00,2620.00,2670.45,1023375,2721909455
5-Apr-10,2679.00,2690.00,2638.00,2677.95,914827,2442271657
6-Apr-10,2682.00,2685.00,2645.25,2651.25,668601,1775821929
7-Apr-10,2655.55,2674.80,2617.40,2643.75,1047610,2764698128
8-Apr-10,2640.00,2677.90,2630.00,2663.75,903498,2404876730
9-Apr-10,2670.00,2697.70,2665.00,2676.20,1032539,2770048643
12-Apr-10,2685.90,2698.00,2652.05,2683.10,1040706,2787693763
13-Apr-10,2690.00,2793.85,2635.00,2781.90,7204425,19644579497
15-Apr-10,2788.00,2824.70,2759.30,2801.60,2799391,7843728933
16-Apr-10,2792.10,2809.00,2771.05,2788.60,780543,2178447682
19-Apr-10,2774.65,2774.65,2736.00,2751.90,1094362,3010196013
20-Apr-10,2765.50,2789.95,2720.00,2727.30,1192766,3268113058
21-Apr-10,2743.00,2749.75,2700.30,2712.45,812036,2207339512
22-Apr-10,2708.00,2762.85,2693.00,2718.40,872268,2377236166
23-Apr-10,2735.00,2753.70,2716.85,2726.95,736042,2009193470
26-Apr-10,2730.10,2754.00,2725.05,2738.95,556786,1524783458
27-Apr-10,2729.10,2742.40,2726.40,2737.45,410032,1121989232
28-Apr-10,2710.10,2731.95,2691.10,2699.50,693062,1881270083
29-Apr-10,2699.00,2732.90,2675.00,2709.15,1414995,3820837208
30-Apr-10,2712.00,2758.80,2677.10,2738.15,1008378,2748839557
3-May-10,2708.00,2714.95,2682.00,2694.90,676119,1824232368
4-May-10,2705.00,2706.00,2655.50,2666.15,822026,2204387052
5-May-10,2649.40,2708.00,2610.00,2693.00,1515260,4032116988
6-May-10,2690.30,2690.30,2645.55,2658.15,976045,2599719243
7-May-10,2638.10,2645.35,2607.05,2616.85,1123049,2948290375
10-May-10,2620.00,2683.80,2620.00,2675.70,704426,1877229282
11-May-10,2669.80,2674.50,2636.00,2660.75,725353,1924964883
12-May-10,2656.00,2698.90,2652.25,2681.70,1148147,3074178543
13-May-10,2684.00,2723.00,2661.25,2706.15,615485,1664804938
14-May-10,2710.00,2727.00,2630.00,2651.90,853062,2295197218
17-May-10,2635.00,2648.05,2576.05,2616.35,"1,021,353",2654646440
18-May-10,2660.00,2660.00,2582.05,2629.20,893075,2338299046
19-May-10,2626.00,2652.35,2593.45,2602.85,1492405,3914714886
20-May-10,2612.00,2634.55,2586.50,2600.75,813609,2120306833
21-May-10,2568.00,2608.00,2558.35,2581.75,890900,2302785257
24-May-10,2611.00,2630.00,2579.25,2600.40,898263,2339306307
25-May-10,2586.85,2586.85,2510.10,2533.40,1104766,2809175624
26-May-10,2565.05,2639.90,2556.25,2621.05,983607,2555984097
27-May-10,2627.80,2664.00,2595.10,2643.35,1414087,3719746757
28-May-10,2670.05,2684.40,2637.30,2677.45,849249,2263695920
31-May-10,2735.00,2735.00,2624.55,2658.00,877594,2330717367
1-Jun-10,2655.00,2657.50,2617.60,2624.35,722861,1905088890
2-Jun-10,2635.00,2651.95,2624.10,2640.25,819643,2163390932
3-Jun-10,2660.00,2705.80,2660.00,2698.00,689637,1854746523
4-Jun-10,2698.00,2738.00,2682.45,2728.95,618800,1678202271
7-Jun-10,2710.00,2710.00,2650.00,2671.65,972744,2593980168
8-Jun-10,2671.65,2689.00,2647.85,2654.50,831393,2213287492
9-Jun-10,2668.00,2668.00,2616.50,2624.95,678390,1789710590
10-Jun-10,2625.20,2654.00,2620.55,2645.55,648431,1709960783
11-Jun-10,2664.90,2690.90,2621.00,2630.75,1239108,3279850458
14-Jun-10,2650.10,2758.85,2650.10,2746.40,1216106,3299662533
15-Jun-10,2746.50,2780.00,2722.10,2734.70,993289,2718199604
16-Jun-10,2754.90,2779.50,2742.00,2769.40,715008,1977241308
17-Jun-10,2776.00,2783.80,2736.00,2764.85,704905,1942256912
18-Jun-10,2707.85,2815.00,2707.85,2786.20,1044529,2906440597
21-Jun-10,2799.40,2818.80,2791.25,2800.80,895594,2513545614
22-Jun-10,2790.00,2799.35,2760.00,2767.10,595461,1650227280
23-Jun-10,2747.10,2804.95,2717.85,2797.75,618511,1720184580
24-Jun-10,2814.40,2833.70,2783.05,2822.70,1539513,4329454172
25-Jun-10,2810.00,2811.95,2771.00,2777.70,418208,1167794697
28-Jun-10,2770.00,2817.00,2770.00,2809.00,479271,1340950359
29-Jun-10,2793.05,2813.60,2767.10,2793.55,471634,1313124838
30-Jun-10,2778.00,2808.65,2732.00,2791.00,1181247,3271028328
1-Jul-10,2791.00,2791.00,2751.00,2767.05,730906,2018760351
2-Jul-10,2774.95,2774.95,2716.00,2727.50,1396180,3810679348
5-Jul-10,2730.00,2752.00,2720.00,2743.45,452090,1239224385
6-Jul-10,2743.00,2799.00,2743.00,2785.10,734075,2038140915
7-Jul-10,2799.60,2799.60,2765.20,2781.75,740424,2056549583
8-Jul-10,2806.00,2846.40,2800.10,2828.50,"784,774",2222954996
9-Jul-10,2838.10,2880.50,2838.10,2873.80,982389,2819091078
12-July-10,2850.05,2910.00,2850.00,2895.90,1074655,3110405099
13-July-10,2870.00,2875.05,2781.00,2796.75,3187798,8948173367
14-July-10,2789.95,2809.00,2737.00,2742.90,1774241,4902384187
15-July-10,2748.95,2776.00,2740.00,2759.60,1041017,2869358000
16-July-10,2755.00,2791.00,2751.00,2777.00,1025695,2841335807
19-July-10,2749.00,2792.80,2735.75,2770.45,880890,2433991749
20-July-10,2770.45,2782.50,2753.50,2759.65,631842,1749347221
21-July-10,2767.30,2779.00,2760.00,2771.65,329310,912141083.3
22-July-10,2764.75,2764.75,2727.05,2754.50,1028369,2819343848
23-July-10,2787.00,2870.05,2765.00,2786.45,665387,1849549013
26-July-10,2790.00,2810.00,2790.00,2804.45,558852,1566460560
27-July-10,2803.00,2834.00,2803.00,2828.80,636745,1798790204
28-July-10,2829.00,2838.50,2812.00,2832.10,465646,1316439615
29-July-10,2824.80,2840.00,2810.85,2833.15,451626,1277242885
30-July-10,2815.00,2831.25,2760.00,2788.40,559084,1566512539
2-August-10,2800.00,2812.80,2781.15,2796.95,476904,1334155709
3-August-10,2805.00,2819.00,2769.50,2784.30,304323,846020490.3
4-August-10,2790.00,2892.00,2790.00,2874.50,1192003,3410486532
5-August-10,2880.00,2906.80,2861.55,2869.25,824287,2379680660
6-August-10,2861.00,2892.00,2852.00,2863.80,459560,1318799804
9-August-10,2848.50,2882.90,2816.25,2874.65,525193,1501802131
10-August-10,2870.00,2870.00,2815.00,2829.05,601498,1702938463
11-Aug-10,2834.00,2857.90,2800.00,2810.90,668100,1884138357
12-Aug-10,2796.00,2796.00,2754.00,2772.70,871675,2415803214
13-Aug-10,2775.00,2798.00,2755.00,2777.25,695226,1926912024
16-Aug-10,2760.00,2778.00,2750.00,2761.90,649201,1793342094
17-Aug-10,2755.00,2776.50,2730.00,2750.50,642580,1768229229
18-Aug-10,2765.10,2819.50,2758.15,2807.25,766018,2130615343
19-Aug-10,2815.00,2825.00,2787.95,2804.60,603343,1695384100
20-Aug-10,2803.00,2803.00,2754.00,2769.60,578103,1599382342
23-Aug-10,2772.00,2810.00,2761.30,2803.15,563979,1577635387
24-Aug-10,2789.00,2789.00,2755.20,2765.25,655944,1814189839
25-Aug-10,2762.00,2793.95,2755.95,2770.90,437751,1214827981
26-Aug-10,2775.00,2782.95,2747.35,2765.65,979373,2704244235
27-Aug-10,2758.00,2758.00,2681.40,2709.90,871725,2362669115
30-Aug-10,2719.35,2736.00,2666.30,2700.45,597646,1608429924
31-Aug-10,2685.00,2724.00,2676.15,2713.85,965285,2604053011
1-Sep-10,2713.85,2784.50,2708.25,2776.15,1266475,3484800314
2-Sep-10,2799.00,2814.00,2745.90,2753.00,425314,1173017972
3-Sep-10,2761.10,2804.00,2761.10,2777.45,950836,2648398222
6-Sep-10,2786.25,2840.00,2785.60,2831.65,798899,2256313095
7-Sep-10,2840.00,2872.90,2810.20,2864.95,1040159,2955853328
8-Sep-10,2857.00,2886.60,2825.00,2879.40,1173312,3359646957
09-Sep-10,2870.10,2900.00,2858.00,2895.00,948924,2740168326
13-Sep-10,2890.00,2945.00,2882.00,2936.90,831311,2434281978
14-Sep-10,2950.60,3000.00,2950.00,2975.60,1220893,3633652948
